file_path,label
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_84973_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_84973_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_862829_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_862829_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8829440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8829440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8925440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_8925440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9021440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9021440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_903277_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_903277_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_907032_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_907032_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9117440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9117440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9213440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9213440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9309440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9309440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9405440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9405440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_942616_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_942616_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_948248_M_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_948248_M_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9501440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9501440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_950296_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_950296_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_953538_M_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_953538_M_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9597440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9597440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9693440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9693440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9789440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9789440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9885440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9885440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9981440_ME_CH12-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_9981440_SE_CH34-BG.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1000653_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1000653_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1026413_A_D_TR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1026413_A_D_TR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_107800_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_107800_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1112952_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1112952_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1130946_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1130946_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1203970_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1203970_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1228685_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1228685_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1279832_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1279832_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1308280_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1308280_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1387277_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_1387277_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_266520_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_266520_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_322327_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_322327_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_429677_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_429677_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_432141_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_432141_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_437218_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_437218_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_447224_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_447224_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_457752_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_457752_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_470296_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_470296_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_556834_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_556834_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_601858_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_601858_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_61720_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_61720_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_650690_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_650690_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_90136_A_D_BL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_90136_A_D_BL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_96024_A_D_CL_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_96024_A_D_CL_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_968621_A_D_CR_ME_CH12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\traffic\2019-10-22-15-30_Fraunhofer-IDMT_30Kmh_968621_A_D_CR_SE_CH34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-100032-A-0.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-100038-A-14.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-100210-A-36.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-100210-B-36.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-101296-A-19.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-101296-B-19.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-101336-A-30.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-101404-A-34.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-103298-A-9.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-103995-A-30.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-103999-A-30.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-104089-A-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-104089-B-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-105224-A-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-110389-A-0.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-110537-A-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115521-A-19.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115545-A-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115545-B-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115545-C-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115546-A-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115920-A-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115920-B-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-115921-A-22.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-116765-A-41.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-11687-A-47.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-118206-A-31.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-118559-A-17.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-119125-A-45.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-121951-A-8.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-12653-A-15.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-12654-A-15.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-12654-B-15.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-13571-A-46.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-13572-A-46.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-13613-A-37.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-137-A-32.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-137296-A-16.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-14262-A-37.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-A-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-B-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-C-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-D-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-E-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-155858-F-25.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-15689-A-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-15689-B-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-160563-A-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-160563-B-48.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-16568-A-3.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-16746-A-15.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17092-A-27.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17092-B-27.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17124-A-43.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17150-A-12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-A-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-B-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-C-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-D-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-E-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-172649-F-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17295-A-29.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17367-A-10.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17565-A-12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17585-A-7.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17742-A-12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17808-A-12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17808-B-12.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-1791-A-26.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-17970-A-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18074-A-6.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18074-B-6.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-181071-A-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-181071-B-40.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18527-A-44.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18527-B-44.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18631-A-23.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18655-A-31.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-187207-A-20.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18755-A-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18755-B-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18757-A-4.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-18810-A-49.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-19026-A-43.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-19111-A-24.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-19118-A-24.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-19501-A-7.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-196660-A-8.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-196660-B-8.wav,0
C:/Users/nikha/OneDrive/Desktop/dev/ML/dataset/data/Non_Noise\ESC\1-19840-A-36.wav,0
